"ii","Dim2","rr","Val"
"obs","sgr","ROW",0.322306464290043
"obs","ofd","USA",0.990317120719844
"obs","ofd","ROW",9.05378632778187
"obs","b_t","USA",0.782835710356821
"obs","b_t","ROW",6.38606141101629
"obs","tex","USA",0.0926512521001151
"obs","tex","ROW",3.60475525604596
"obs","wap","USA",0.197561893699229
"obs","wap","ROW",4.75367500186186
"obs","lea","USA",0.0229757152676987
"obs","lea","ROW",1.16807440053155
"obs","lum","USA",0.148650855062854
"obs","lum","ROW",1.88880190844677
"obs","ppp","USA",0.824386814697979
"obs","ppp","ROW",9.73052691400363
"obs","p_c","USA",0.218639118768044
"obs","p_c","ROW",2.13942974437499
"obs","crp","USA",2.28594331893635
"obs","crp","ROW",37.3008392882106
"obs","nmm","USA",0.033498943962259
"obs","nmm","ROW",4.47478799581859
"obs","i_s","USA",0.17745321606523
"obs","i_s","ROW",4.96319220058268
"obs","nfm","USA",0.056867918823084
"obs","nfm","ROW",1.76578707914432
"obs","fmp","USA",0.167641202975147
"obs","fmp","ROW",6.35129524850353
"obs","mvh","USA",1.69328855191811
"obs","mvh","ROW",15.4683209427377
"obs","otn","USA",0.279359727396473
"obs","otn","ROW",4.67587990564211
"obs","ele","USA",1.29001778410346
"obs","ele","ROW",17.7988188226879
"obs","ome","USA",1.19136869005134
"obs","ome","ROW",25.6169528438406
"obs","omf","USA",0.266446731029654
"obs","omf","ROW",4.47342575078281
"obs","ely","USA",0.527335675988871
"obs","ely","ROW",5.81860132900947
"obs","wtr","USA",0.149959978731064
"obs","wtr","ROW",1.49180694766901
"obs","cns","USA",3.18601911931844
"obs","cns","ROW",41.2932132651216
"obs","trd","USA",16.6529848498674
"obs","trd","ROW",81.5709397444004
"obs","otp","USA",1.4265756092038
"obs","otp","ROW",19.6128559902133
"obs","wtp","USA",0.9164273437422
"obs","wtp","ROW",11.2268335310886
"obs","atp","USA",1.41979919158153
"obs","atp","ROW",6.98776155841732
"obs","cmn","USA",2.9269569564824
"obs","cmn","ROW",19.5306473741253
"obs","ofi","USA",13.0032034244997
"obs","ofi","ROW",29.1634836020682
"obs","c","USA",3.76457392747549
"obs","c","ROW",128.194514198804
"obs","g","USA",0.016401422979389
"obs","g","ROW",14.8990047374909
"obs","i","USA",2.0279914647532
"obs","i","ROW",78.8480660331364
"ros","isr","USA",0.0230922435711071
"ros","isr","ROW",0.354115832840355
"ros","obs","USA",0.280821135333505
"ros","obs","ROW",11.9341129127813
"ros","ros","USA",2.6768456635947
"ros","ros","ROW",23.8416510866451
"ros","osg","USA",0.485569322849129
"ros","osg","ROW",6.86220263990075
"ros","dwe","USA",6.17567004822166E-6
"ros","dwe","ROW",0.159771436675677
"ros","pdr","ROW",0.0362389642984712
"ros","wht","USA",2.25573071917167E-6
"ros","wht","ROW",0.0307046694186148
"ros","gro","USA",0.000170735098569519
"ros","gro","ROW",0.0261829537203716
"ros","v_f","USA",8.34153390703049E-7
"ros","v_f","ROW",0.110089098522128
"ros","osd","USA",9.91941361288421E-7
"ros","osd","ROW",0.0111907761370306
"ros","c_b","ROW",0.0167446875604798
"ros","pfb","USA",1.99852813334091E-6
"ros","pfb","ROW",0.0263792483791728
"ros","ocr","USA",0.00135813582322047
"ros","ocr","ROW",0.0375685956721735
"ros","ctl","USA",8.22926426519667E-7
"ros","ctl","ROW",0.0324969709087597
"ros","oap","USA",5.23344809453311E-7
"ros","oap","ROW",0.0321101098199703
"ros","rmk","USA",6.64761248840413E-7
"ros","rmk","ROW",0.0235440483624559
"ros","wol","ROW",0.0103592057342243
"ros","frs","USA",0.000640860672657255
"ros","frs","ROW",0.0770038667361106
"ros","fsh","USA",6.23041809803838E-7
"ros","fsh","ROW",0.0372312790732429
"ros","coa","USA",0.00250840143494709
"ros","coa","ROW",0.104281374719557
"ros","oil","USA",0.0722336332396534
"ros","oil","ROW",0.718423285314448
"ros","gas","USA",0.00885107335682823
"ros","gas","ROW",0.326627161369414
"ros","omn","USA",0.00436408629294517
"ros","omn","ROW",0.222316072247052
"ros","cmt","USA",0.00210988199144533
"ros","cmt","ROW",0.0418265218847429
"ros","omt","USA",0.00113280450114185
"ros","omt","ROW",0.0561085341518971
"ros","vol","USA",0.00189533550889878
"ros","vol","ROW",0.0394471577026792
"ros","mil","USA",0.000586552498993148
"ros","mil","ROW",0.162477243885341
"ros","pcr","USA",0.00208141694264152
"ros","pcr","ROW",0.0376450946851315
"ros","sgr","USA",0.00045609249670163
"ros","sgr","ROW",0.0689452491021249
"ros","ofd","USA",0.00963484648193695
"ros","ofd","ROW",0.450224216485468
"ros","b_t","USA",0.0134307646876139
"ros","b_t","ROW",0.358432134749628
"ros","tex","USA",0.00489382844535014
"ros","tex","ROW",0.202049967141453
"ros","wap","USA",0.00125510006934476
"ros","wap","ROW",0.15530058386108
"ros","lea","USA",0.000110719533021621
"ros","lea","ROW",0.0689261304515247
"ros","lum","USA",0.0022927124312444
"ros","lum","ROW",0.132667870721112
"ros","ppp","USA",0.018678068710719
"ros","ppp","ROW",2.06833447496305
"ros","p_c","USA",0.0140332395987314
"ros","p_c","ROW",0.16013105829854
"ros","crp","USA",0.205681282517806
"ros","crp","ROW",1.1361598879526
"ros","nmm","USA",0.00718926068165272
"ros","nmm","ROW",0.250124211963735
"ros","i_s","USA",0.00569077569865881
"ros","i_s","ROW",0.227624896804221
"ros","nfm","USA",0.00756757484819831
"ros","nfm","ROW",0.169952308213265
"ros","fmp","USA",0.0108733573670567
"ros","fmp","ROW",0.321774465367519
"ros","mvh","USA",0.0509394228392014
"ros","mvh","ROW",0.905721656830603
"ros","otn","USA",0.00537616638882644
"ros","otn","ROW",0.233099183972724
"ros","ele","USA",0.522311055801832
"ros","ele","ROW",0.711700798011829
"ros","ome","USA",0.114940878726354
"ros","ome","ROW",0.942908048771671
"ros","omf","USA",0.0109133744007652
"ros","omf","ROW",0.277618951299773
"ros","ely","USA",0.00102975119755492
"ros","ely","ROW",0.20428932042273
"ros","wtr","USA",0.00324848438532035
"ros","wtr","ROW",0.0772002829222317
"ros","cns","USA",5.25345483340523E-5
"ros","cns","ROW",2.0655957609665
"ros","trd","USA",0.287506464029322
"ros","trd","ROW",4.56474827145077
"ros","otp","USA",0.041099228276629
"ros","otp","ROW",2.97145288511577
"ros","wtp","USA",0.138822549696074
"ros","wtp","ROW",1.3294821742976
"ros","atp","USA",0.321753345584572
"ros","atp","ROW",1.8311053230516
"ros","cmn","USA",0.413131491854445
"ros","cmn","ROW",3.14786937333155
"ros","ofi","USA",0.247934761609606
"ros","ofi","ROW",1.47787893630985
"ros","c","USA",8.67083103642754
"ros","c","ROW",86.3802788562933
"ros","g","USA",0.000119403964514558
"ros","g","ROW",10.0734840884115
"ros","i","USA",0.00109830105610243
"ros","i","ROW",4.48011717768849
"osg","isr","USA",0.166490898088609
"osg","isr","ROW",0.234224953838096
"osg","obs","USA",1.89322054849906
"osg","obs","ROW",5.63537575084551
"osg","ros","USA",18.7330770037261
"osg","ros","ROW",3.04088861390117
"osg","osg","USA",3.56915392425467
"osg","osg","ROW",10.2486036214873
"osg","dwe","USA",1.21355425663937E-5
"osg","dwe","ROW",0.0395750357817345
"osg","pdr","ROW",0.00289210717410267
"osg","wht","USA",1.1553285129947E-5
"osg","wht","ROW",0.0282617625021335
"osg","gro","USA",0.00123388653257915
"osg","gro","ROW",0.0143166472136175
"osg","v_f","USA",1.21431931502404E-5
"osg","v_f","ROW",0.0259821971265562
"osg","osd","USA",9.49459959989175E-5
"osg","osd","ROW",0.00783225266269314
"osg","c_b","ROW",0.00273437467072034
"osg","pfb","USA",1.00706839582499E-5
"osg","pfb","ROW",0.00516815077600843
"osg","ocr","USA",0.00984535137099182
"osg","ocr","ROW",0.0814877950594907
"osg","ctl","USA",2.53192283871878E-5
"osg","ctl","ROW",0.0181902224875964
"osg","oap","USA",1.12715348416965E-5
"osg","oap","ROW",0.040640769648742
"osg","rmk","USA",5.64844374608223E-6
"osg","rmk","ROW",0.0202720028632183
"osg","wol","ROW",0.00997385460965634
"osg","frs","USA",0.00464965124174745
"osg","frs","ROW",0.0543641414032614
"osg","fsh","USA",0.00100454643081455
"osg","fsh","ROW",0.290786889391472
"osg","coa","USA",0.0179611880943281
"osg","coa","ROW",0.0521029148267062
"osg","oil","USA",0.52213461256715
"osg","oil","ROW",4.84005274888573
"osg","gas","USA",0.0641887942501767
"osg","gas","ROW",0.522440362707639
"osg","omn","USA",0.0315407651984703
"osg","omn","ROW",0.260944203257341
"osg","cmt","USA",0.0156054214655993
"osg","cmt","ROW",0.0341422313329554
"osg","omt","USA",0.00823498432153447
"osg","omt","ROW",0.0205545861345797
"osg","vol","USA",0.0137702877651494
"osg","vol","ROW",0.0443191127019752
"osg","mil","USA",0.00480893784605194
"osg","mil","ROW",0.115542158789179
"osg","pcr","USA",0.0150484741291933
"osg","pcr","ROW",0.0172828382768426
"osg","sgr","USA",0.00330156929574943
"osg","sgr","ROW",0.0159468521775063
"osg","ofd","USA",0.0723305232787787
"osg","ofd","ROW",0.418809878551987
"osg","b_t","USA",0.0979815691999448
"osg","b_t","ROW",0.268772852031365
"osg","tex","USA",0.0360572405184777
"osg","tex","ROW",0.273705578847448
"osg","wap","USA",0.00953659593048052
"osg","wap","ROW",0.49315750142036
"osg","lea","USA",0.000848478278838992
"osg","lea","ROW",0.032721397269902
"osg","lum","USA",0.0246253828216929
"osg","lum","ROW",0.328390625540604
"osg","ppp","USA",0.12733635604629
"osg","ppp","ROW",0.667762179516487
"osg","p_c","USA",0.102001228310244
"osg","p_c","ROW",0.258595252015609
"osg","crp","USA",1.51202395408897
"osg","crp","ROW",3.43867394353087
"osg","nmm","USA",0.0534470898483824
"osg","nmm","ROW",0.371133269095705
"osg","i_s","USA",0.0419834836778674
"osg","i_s","ROW",0.490106494643457
"osg","nfm","USA",0.0554064076014611
"osg","nfm","ROW",1.02708073593304
"osg","fmp","USA",0.0820162831313011
"osg","fmp","ROW",0.367050554569513
"osg","mvh","USA",0.398983376160989
"osg","mvh","ROW",2.59880291233275
"osg","otn","USA",0.0428058636388741
"osg","otn","ROW",0.287303031925466
"osg","ele","USA",3.82011792622346
"osg","ele","ROW",4.28905338893726
"osg","ome","USA",0.869280492715625
"osg","ome","ROW",3.45594621264083
"osg","omf","USA",0.0791512904433267
"osg","omf","ROW",0.253621563036112
"osg","ely","USA",0.011686783803017
"osg","ely","ROW",0.589281479001019
"osg","wtr","USA",0.0238534610222528
"osg","wtr","ROW",0.185626428721274
"osg","cns","USA",0.0111053564976497
"osg","cns","ROW",1.03766772449046
"osg","trd","USA",2.082622378577
"osg","trd","ROW",2.3933797858903
"osg","otp","USA",0.297474776191592
"osg","otp","ROW",0.605199413230492
"osg","wtp","USA",1.00330412548037
"osg","wtp","ROW",0.628620192471136
"osg","atp","USA",2.38327988686858
"osg","atp","ROW",3.00216433465678
"osg","cmn","USA",2.87125026537187
"osg","cmn","ROW",1.79218954375621
"osg","ofi","USA",1.76811291264386
"osg","ofi","ROW",1.10166016676129
"osg","c","USA",2.65328933243557
"osg","c","ROW",46.1171024399231
"osg","g","USA",0.614415057456082
"osg","g","ROW",98.1703903840455
"osg","i","USA",0.475119116831493
"osg","i","ROW",21.638077208779
"pdr","isr","ROW",8.90316771845832E-5
"pdr","obs","USA",0.000188536082600735
"pdr","obs","ROW",0.0162615179221065
"pdr","ros","USA",7.29471303493334E-5
"pdr","ros","ROW",0.00407026573820825
"pdr","osg","USA",2.90916026691049E-5
"pdr","osg","ROW",0.0334653642449382
"pdr","dwe","ROW",0.00344666650100802
"pdr","pdr","USA",0.000782084178662316
"pdr","pdr","ROW",0.182760356229188
"pdr","wht","USA",0.00627901617257691
"pdr","wht","ROW",0.0190026909443994
"pdr","gro","USA",7.53623412361475E-5
"pdr","gro","ROW",0.0375368340921901
"pdr","v_f","USA",0.000170314594602715
"pdr","v_f","ROW",0.238114886748075
"pdr","osd","USA",1.71400197735976E-5
"pdr","osd","ROW",0.00295988269252055
"pdr","c_b","ROW",0.000473288959385233
"pdr","pfb","ROW",8.78574758052861E-5
"pdr","ocr","USA",1.04978286051075E-5
"pdr","ocr","ROW",0.0138607373119021
"pdr","ctl","USA",0.00158889066019946
"pdr","ctl","ROW",0.0397317268221381
"pdr","oap","USA",0.00394259274402783
"pdr","oap","ROW",0.0592192321637035
"pdr","rmk","USA",0.000860708635247794
"pdr","rmk","ROW",0.0514675373926263
"pdr","wol","ROW",0.000663606969197758
"pdr","frs","USA",0.00019459619865491
"pdr","frs","ROW",0.105559132171604
"pdr","fsh","USA",1.11035548640292E-5
"pdr","fsh","ROW",0.04683459559183
"pdr","coa","ROW",2.79255531050328E-6
"pdr","oil","ROW",9.16044084096285E-5
"pdr","gas","ROW",0.000269713871902232
"pdr","omn","ROW",0.000152707000260369
"pdr","cmt","USA",6.50311888015879E-5
"pdr","cmt","ROW",0.0321665813843959
"pdr","omt","USA",6.19730604168773E-6
"pdr","omt","ROW",0.0305638156469325
"pdr","vol","USA",3.11454160721908E-6
"pdr","vol","ROW",0.0305246295337434
"pdr","mil","USA",2.37543966697558E-5
"pdr","mil","ROW",0.0595210895441314
"pdr","pcr","USA",0.00109395549832642
"pdr","pcr","ROW",1.02069574246915
"pdr","sgr","USA",1.80770014996242E-5
"pdr","sgr","ROW",0.0294982178729834
"pdr","ofd","USA",0.075136585616929
"pdr","ofd","ROW",0.544195357158915
"pdr","b_t","USA",0.000448378373550525
"pdr","b_t","ROW",0.0902086953973088
"pdr","tex","USA",7.17684355207219E-6
"pdr","tex","ROW",0.0572319483401648
"pdr","wap","ROW",0.0027216075498362
"pdr","lea","ROW",0.00199093669356321
"pdr","lum","ROW",0.000480764043972253
"pdr","ppp","ROW",0.00233868403837036
"pdr","p_c","USA",1.4511011255878E-5
"pdr","p_c","ROW",0.0177061314311933
"pdr","crp","USA",0.00268079281206758
"pdr","crp","ROW",0.0222918954104233
"pdr","nmm","ROW",0.00197426902027887
"pdr","i_s","ROW",6.08534570890238E-5
"pdr","nfm","USA",1.86120453156839E-5
"pdr","nfm","ROW",0.000833490434811678
"pdr","fmp","ROW",0.00136113091350849
"pdr","mvh","ROW",0.000833755130302004
"pdr","otn","ROW",0.000877685688040068
"pdr","ele","ROW",0.000134708909833115
"pdr","ome","USA",5.08085607940366E-6
"pdr","ome","ROW",0.00156859856535356
"pdr","omf","USA",1.78952822516314E-5
"pdr","omf","ROW",0.0459663707925473
"pdr","ely","ROW",0.000208776533630306
"pdr","wtr","ROW",0.000705945433329082
"pdr","cns","USA",1.0502730413468E-6
"pdr","cns","ROW",0.0116253643736383
"pdr","trd","USA",0.00181836460645413
"pdr","trd","ROW",0.219041039556153
"pdr","otp","USA",7.01691272224743E-6
"pdr","otp","ROW",0.00145830319783924
"pdr","wtp","ROW",7.84068940992915E-5
"pdr","atp","ROW",2.99948635898849E-5
"pdr","cmn","ROW",3.08404149203008E-5
"pdr","ofi","ROW",0.000715878685923667
"pdr","c","USA",7.131610648113E-7
"pdr","c","ROW",0.139843517731533
"pdr","g","ROW",0.00309618134565412
"pdr","i","ROW",0.000276278593221263
"wht","isr","USA",0.000237896568861397
"wht","isr","ROW",0.00406911909634374
"wht","obs","USA",0.00396603267153548
"wht","obs","ROW",0.252695065305496
"wht","ros","USA",0.00297057844358469
"wht","ros","ROW",0.193997894746321
"wht","osg","USA",0.0010045002985736
"wht","osg","ROW",0.876585182069681
"wht","dwe","USA",7.93471516723952E-7
"wht","dwe","ROW",0.00124398526841016
"wht","pdr","USA",0.00237112015555456
"wht","pdr","ROW",0.00572765671399414
"wht","wht","USA",0.0291072690707617
"wht","wht","ROW",2.25603442221753
"wht","gro","USA",0.00288992592002655
"wht","gro","ROW",0.0256845292856594
"wht","v_f","USA",2.39983511562274E-5
"wht","v_f","ROW",0.0630272281478916
"wht","osd","USA",3.12589854531279E-5
"wht","osd","ROW",0.00700090546777259
"wht","c_b","USA",5.23130451028293E-6
"wht","c_b","ROW",0.00577332733219829
"wht","pfb","USA",6.70221435683986E-5
"wht","pfb","ROW",0.0336548461058281
"wht","ocr","USA",2.74185418858327E-5
"wht","ocr","ROW",0.273420251679575
"wht","ctl","USA",0.00721949049145959
"wht","ctl","ROW",0.528099472632064
"wht","oap","USA",0.0147986811734337
"wht","oap","ROW",2.3520548238243
"wht","rmk","USA",0.00414617095243731
"wht","rmk","ROW",0.843573789342177
"wht","wol","ROW",0.0586740620480924
"wht","frs","USA",0.000128170120738904
"wht","frs","ROW",0.0112375700306855
"wht","fsh","USA",5.09398758873312E-6
"wht","fsh","ROW",0.0233120723822308
"wht","coa","USA",1.1667675991378E-6
"wht","coa","ROW",7.05401322936006E-5
"wht","oil","USA",1.27821760103302E-5
"wht","oil","ROW",0.000324923794956146
"wht","gas","USA",6.03315943662528E-6
"wht","gas","ROW",0.000745169110116616
"wht","omn","USA",2.13156174034452E-6
"wht","omn","ROW",0.0104119622202781
"wht","cmt","USA",0.00227858953466065
"wht","cmt","ROW",0.0929251281071586
"wht","omt","USA",0.00037304991333961
"wht","omt","ROW",0.066868484530211
"wht","vol","USA",0.00541403296272867
"wht","vol","ROW",0.244339399549302
"wht","mil","USA",0.000561817085589243
"wht","mil","ROW",0.0482892373756855
"wht","pcr","USA",0.00393533626759444
"wht","pcr","ROW",0.640715416433369
"wht","sgr","USA",0.000225889595001834
"wht","sgr","ROW",0.351192301150558
"wht","ofd","USA",0.596368384210671
"wht","ofd","ROW",27.9177678964373
"wht","b_t","USA",0.0243327081367352
"wht","b_t","ROW",3.04159642090982
"wht","tex","USA",0.00268785685940862
"wht","tex","ROW",0.27594272239486
"wht","wap","USA",0.000301673252920154
"wht","wap","ROW",0.0343152803532818
"wht","lea","USA",1.73514023101224E-5
"wht","lea","ROW",0.00658759869289611
"wht","lum","USA",0.000248495704826461
"wht","lum","ROW",0.270083479497368
"wht","ppp","USA",0.000417360874665343
"wht","ppp","ROW",0.0337951716921071
"wht","p_c","USA",0.000225755106626953
"wht","p_c","ROW",0.0111643018036168
"wht","crp","USA",0.015942957213689
"wht","crp","ROW",0.412663527359005
"wht","nmm","USA",4.77179201979023E-6
"wht","nmm","ROW",0.00737380504385259
"wht","i_s","USA",4.50241745377614E-6
"wht","i_s","ROW",0.00328088341129041
"wht","nfm","USA",5.9199822044356E-5
"wht","nfm","ROW",0.00639336756908091
"wht","fmp","USA",2.36528351650679E-5
"wht","fmp","ROW",0.00518707280042021
"wht","mvh","USA",1.2541178931117E-5
"wht","mvh","ROW",0.0111145944212332
"wht","otn","USA",8.51162458816244E-7
"wht","otn","ROW",0.00435458995985792
"wht","ele","USA",6.95427310367E-6
"wht","ele","ROW",0.00543663302774588
"wht","ome","USA",0.000243593176781516
"wht","ome","ROW",0.0144532739846294
"wht","omf","USA",4.47689870905946E-5
"wht","omf","ROW",0.0229502814465603
"wht","ely","USA",2.06623533988724E-5
"wht","ely","ROW",0.00148968915164006
"wht","wtr","USA",8.68162817313486E-7
"wht","wtr","ROW",0.00409635128201718
"wht","cns","USA",0.000113979803498736
"wht","cns","ROW",0.030346699086052
"wht","trd","USA",0.01044995399996
"wht","trd","ROW",1.15488861719483
"wht","otp","USA",0.000190214099124121
"wht","otp","ROW",0.0789826216391104
"wht","wtp","USA",1.08038358327667E-6
"wht","wtp","ROW",0.0219255973281056
"wht","atp","USA",1.29445611616458E-6
"wht","atp","ROW",0.00393968196484891
"wht","cmn","USA",2.66392328678798E-6
"wht","cmn","ROW",0.0267577324109953
"wht","ofi","USA",0.000578221896001036
"wht","ofi","ROW",0.0165367484078602
"wht","c","USA",0.0123306609026115
"wht","c","ROW",17.9652347699506
"wht","g","USA",1.56685961460917E-5
"wht","g","ROW",0.0754076954931501
"wht","i","ROW",0.25868831944471
"gro","isr","USA",0.000464601621402465
"gro","isr","ROW",0.00494008377574374
"gro","obs","USA",0.0104404395463807
"gro","obs","ROW",0.285877326009743
"gro","ros","USA",0.00821689443863276
"gro","ros","ROW",0.237455058816805
"gro","osg","USA",0.0016194134891798
"gro","osg","ROW",0.955562059615759
"gro","dwe","USA",1.95251709007885E-6
"gro","dwe","ROW",0.00323359460072833
"gro","pdr","USA",2.84595350048146E-6
"gro","pdr","ROW",0.0327798043632404
"gro","wht","USA",0.00119068492232519
"gro","wht","ROW",0.0103776470109092
"gro","gro","USA",0.0262905362663477
"gro","gro","ROW",0.393085423388924
"gro","v_f","USA",3.07015804725479E-5
"gro","v_f","ROW",0.0332781509270731
"gro","osd","USA",1.44429294270131E-5
"gro","osd","ROW",0.00471140849536155
"gro","c_b","USA",2.58724666949226E-6
"gro","c_b","ROW",0.00796944112941961
"gro","pfb","USA",1.32816849023268E-5
"gro","pfb","ROW",0.0028293739701771
"gro","ocr","USA",2.10222602517634E-6
"gro","ocr","ROW",0.0129011837239766
"gro","ctl","USA",0.0574326397711134
"gro","ctl","ROW",0.82872063723983
"gro","oap","USA",0.0622718294724434
"gro","oap","ROW",3.19819809720645
"gro","rmk","USA",0.102003948761999
"gro","rmk","ROW",1.37883373425854
"gro","wol","ROW",0.0153555197726257
